"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"11:23:30.4410988 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"11:23:30.4411103 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"11:23:30.4411184 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\Attributes","NAME NOT FOUND","Length: 16"
"11:23:30.4411263 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\FolderTypeID","NAME NOT FOUND","Length: 90"
"11:23:30.4411342 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"11:23:30.4411512 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4411591 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"11:23:30.4411703 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}","SUCCESS",""
"11:23:30.4411952 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.4412020 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.4412190 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"11:23:30.4412291 PM","charles.exe","1800","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.4412396 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4412470 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}","SUCCESS","Desired Access: Read"
"11:23:30.4412571 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"11:23:30.4412659 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"11:23:30.4412778 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\Name","SUCCESS","Type: REG_SZ, Length: 24, Data: CommonVideo"
"11:23:30.4412905 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {DFDF76A2-C82A-4D63-906A-5644AC457385}"
"11:23:30.4412995 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\Description","NAME NOT FOUND","Length: 144"
"11:23:30.4413077 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\RelativePath","SUCCESS","Type: REG_SZ, Length: 14, Data: Videos"
"11:23:30.4413250 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\ParsingName","NAME NOT FOUND","Length: 144"
"11:23:30.4413371 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\InfoTip","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: @%SystemRoot%\system32\shell32.dll,-12690"
"11:23:30.4413464 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\LocalizedName","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: @%SystemRoot%\system32\shell32.dll,-21804"
"11:23:30.4413552 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\Icon","SUCCESS","Type: REG_EXPAND_SZ, Length: 76, Data: %SystemRoot%\system32\imageres.dll,-3"
"11:23:30.4413640 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\Security","NAME NOT FOUND","Length: 144"
"11:23:30.4413722 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\StreamResource","NAME NOT FOUND","Length: 144"
"11:23:30.4413804 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\StreamResourceType","NAME NOT FOUND","Length: 144"
"11:23:30.4413886 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"11:23:30.4413968 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\Roamable","NAME NOT FOUND","Length: 16"
"11:23:30.4414049 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\PreCreate","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"11:23:30.4414135 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\Stream","NAME NOT FOUND","Length: 16"
"11:23:30.4414216 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"11:23:30.4414298 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"11:23:30.4414379 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"11:23:30.4414462 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\FolderTypeID","NAME NOT FOUND","Length: 90"
"11:23:30.4414543 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"11:23:30.4414666 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4414742 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}\PropertyBag","SUCCESS","Desired Access: Read"
"11:23:30.4414846 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2400183A-6185-49FB-A2D8-4A392A602BA3}","SUCCESS",""
"11:23:30.4415255 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag\ThisPCPolicy","NAME NOT FOUND","Length: 12"
"11:23:30.4415393 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.4415583 PM","charles.exe","1800","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\WCOSEnumerationBaselineAllowedlist","NAME NOT FOUND","Desired Access: Read"
"11:23:30.4415719 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.4415792 PM","charles.exe","1800","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\AllowedEnumeration","NAME NOT FOUND","Desired Access: Read"
"11:23:30.4415953 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.4416028 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\AllowedEnumeration","NAME NOT FOUND","Desired Access: Read"
"11:23:30.4416186 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.4416254 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.4416429 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"11:23:30.4416532 PM","charles.exe","1800","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.4416637 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4416711 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}","SUCCESS","Desired Access: Read"
"11:23:30.4416842 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"11:23:30.4416928 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"11:23:30.4417013 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\Name","SUCCESS","Type: REG_SZ, Length: 16, Data: History"
"11:23:30.4417103 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {F1B32785-6FBA-4FCF-9D55-7B8E7F157091}"
"11:23:30.4417193 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\Description","NAME NOT FOUND","Length: 144"
"11:23:30.4417274 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\RelativePath","SUCCESS","Type: REG_SZ, Length: 52, Data: Microsoft\Windows\History"
"11:23:30.4417400 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\ParsingName","NAME NOT FOUND","Length: 144"
"11:23:30.4417482 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\InfoTip","NAME NOT FOUND","Length: 144"
"11:23:30.4417561 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\LocalizedName","NAME NOT FOUND","Length: 144"
"11:23:30.4417641 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\Icon","NAME NOT FOUND","Length: 144"
"11:23:30.4417720 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\Security","NAME NOT FOUND","Length: 144"
"11:23:30.4417799 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\StreamResource","NAME NOT FOUND","Length: 144"
"11:23:30.4417914 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\StreamResourceType","NAME NOT FOUND","Length: 144"
"11:23:30.4417995 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\LocalRedirectOnly","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"11:23:30.4418078 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\Roamable","NAME NOT FOUND","Length: 16"
"11:23:30.4418157 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\PreCreate","NAME NOT FOUND","Length: 16"
"11:23:30.4418237 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\Stream","NAME NOT FOUND","Length: 16"
"11:23:30.4418316 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"11:23:30.4418395 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"11:23:30.4418474 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\Attributes","NAME NOT FOUND","Length: 16"
"11:23:30.4418554 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\FolderTypeID","NAME NOT FOUND","Length: 90"
"11:23:30.4418634 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"11:23:30.4418757 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4418832 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"11:23:30.4418936 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D9DC8A3B-B784-432E-A781-5A1130A75963}","SUCCESS",""
"11:23:30.4419183 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.4419251 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.4419424 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"11:23:30.4419526 PM","charles.exe","1800","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.4419631 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4419704 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{C4900540-2379-4C75-844B-64E6FAF8716B}","NAME NOT FOUND","Desired Access: Read"
"11:23:30.4419803 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"11:23:30.4419941 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.4420005 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.4420420 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"11:23:30.4420529 PM","charles.exe","1800","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.4420637 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4420712 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}","SUCCESS","Desired Access: Read"
"11:23:30.4420833 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"11:23:30.4420922 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"11:23:30.4421008 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\Name","SUCCESS","Type: REG_SZ, Length: 36, Data: SyncResultsFolder"
"11:23:30.4421103 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\ParentFolder","NAME NOT FOUND","Length: 90"
"11:23:30.4421186 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\Description","NAME NOT FOUND","Length: 144"
"11:23:30.4421304 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\RelativePath","NAME NOT FOUND","Length: 144"
"11:23:30.4421385 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\ParsingName","BUFFER OVERFLOW","Length: 144"
"11:23:30.4421467 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\ParsingName","SUCCESS","Type: REG_SZ, Length: 252, Data: ::{26EE0668-A00A-44D7-9371-BEB064C98683}\0\::{9C73F5E5-7AE7-4E32-A8E8-8D23B85255BF}\::{BC48B32F-5910-47F5-8570-5074A8A5636A},"
"11:23:30.4421563 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\InfoTip","NAME NOT FOUND","Length: 144"
"11:23:30.4421644 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\LocalizedName","NAME NOT FOUND","Length: 144"
"11:23:30.4421755 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\Icon","NAME NOT FOUND","Length: 144"
"11:23:30.4421835 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\Security","NAME NOT FOUND","Length: 144"
